,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
18-06-2015,17191,93311,26701,75975,28118,02312,44389,26466,09083,70709,6335,7348,9397,3263,7600,9271,6730,2797,2007,5773,040,320,041,93,91,27,88
19-06-2015,53239,99592,17930,48727,64925,47760,47707,47273,15389,77990,4516,3806,8479,0990,8578,0286,3268,8935,8811,2170,821,909,210,08,36,40,51
20-06-2015,93136,67778,64124,88041,85786,93243,43797,92706,22058,13132,1671,1101,2152,8939,5016,8461,6954,8092,8743,9555,726,559,151,63,35,82,92
21-06-2015,80763,98033,91164,81637,45080,84506,15609,79971,51462,77911,3094,8322,1546,7136,3653,0612,5605,4154,8936,9036,515,489,559,76,51,59,82
22-06-2015,09120,39649,93861,42649,67192,41940,28860,79602,25407,13595,0549,8330,1602,0442,0388,7750,2942,5574,9623,2965,583,443,461,22,21,68,91
23-06-2015,19993,55922,44389,08133,74444,16413,17372,71360,08135,41518,2478,8746,8007,2877,5264,5940,5128,7187,7581,0365,532,269,995,67,38,96,55
24-06-2015,36770,80078,12359,07492,16586,57563,22798,09041,11632,29050,7038,8819,7212,8641,4656,2124,5873,4899,2060,1374,127,903,075,35,59,38,95
25-06-2015,83019,14319,88799,03783,28393,65178,13470,98660,43673,24418,6606,6753,1540,2093,7916,2246,5081,7785,2741,5997,653,539,244,61,91,46,09
26-06-2015,39900,65811,37629,29475,31341,64759,51090,01116,15148,88379,5470,5504,6503,2982,1546,8129,6108,6323,3327,1731,654,384,991,12,42,28,89
27-06-2015,02781,10217,82126,42418,32006,62824,07960,67103,88723,91212,9211,2581,3994,6537,9435,7335,7936,9167,6431,4473,100,927,088,71,62,25,57
28-06-2015,74862,80602,35805,18653,29295,34262,81886,95277,32743,51528,4320,3402,6364,9070,3922,3737,9200,5287,5900,2062,908,155,720,25,95,47,35
29-06-2015,66949,27299,91053,82297,62283,47436,21989,20145,12472,23935,0922,0121,4992,8420,3397,7234,8238,5141,4985,3095,077,261,881,78,07,26,73
30-06-2015,11703,99318,36476,94644,64610,12625,36666,93516,62314,77763,4823,8976,9524,8711,1830,0744,0500,3399,7239,7596,822,646,215,29,09,94,60
01-07-2015,70165,51986,64132,26272,85815,41179,08256,98062,95955,05160,6603,8072,4632,1662,3210,4310,4120,1957,3424,8705,022,309,573,36,85,66,01
02-07-2015,19387,05909,64796,50155,29344,82608,84427,06443,67489,08524,4669,9500,1617,3214,2266,4214,5816,6759,9297,7475,351,724,911,20,54,83,34
03-07-2015,74762,79251,55844,79524,21523,01653,39383,22861,36833,39444,3207,3521,0150,3062,1539,0261,4525,8638,7337,1231,062,099,762,24,06,02,34
04-07-2015,30754,48140,79390,86557,11381,73711,40209,70209,06636,61522,5164,7880,8525,0046,7951,6548,0331,4293,5151,0621,401,249,627,99,65,13,35
05-07-2015,21792,53627,62222,90212,08839,01322,68841,30169,19129,21876,4314,0641,2397,5534,3816,6992,8907,1685,0983,8578,929,761,016,79,24,23,02
06-07-2015,20484,09768,41005,61485,26330,46400,50014,42189,05361,51637,2150,5086,7935,9312,3998,6719,0677,3739,9596,4833,193,633,826,70,72,81,36
07-07-2015,07746,39753,37940,03238,59459,07468,45668,41988,72340,10349,0145,1073,5331,0543,4054,3942,2446,9386,4762,9186,578,540,939,67,21,96,71
08-07-2015,34665,54340,42988,01951,86755,98708,03397,46496,15665,21238,7561,0004,0722,4098,0419,7470,7112,2616,7044,3481,633,976,434,38,88,21,89
09-07-2015,10176,02230,05412,21717,75759,31352,41726,16760,07797,48264,7861,0088,8827,1242,3335,3209,9908,0313,6634,1778,844,980,868,53,07,30,27
10-07-2015,81556,30239,14785,54402,78084,59203,71418,45227,74229,95777,6913,3684,9429,1615,3619,1839,3213,6704,8344,7613,401,017,681,38,21,16,62
11-07-2015,48009,90065,62241,08728,12573,89864,73604,34010,65808,34230,1019,1320,7371,5810,4432,0636,1100,0942,8168,1530,438,885,568,17,68,59,91
12-07-2015,65874,41827,27335,44762,78813,50026,37211,71416,11876,88535,8368,1061,1362,9253,0090,7977,2878,0341,3874,7229,719,491,273,38,18,47,78
13-07-2015,16984,18441,25103,97638,34536,46039,02513,33097,41941,99596,2405,1242,9765,4078,2360,7330,9461,7410,2324,3531,132,610,595,21,82,84,70
14-07-2015,05900,33580,00043,05806,58264,09713,72121,69138,69751,49273,5514,7376,3047,8135,5148,5802,8841,5665,1133,8657,666,364,410,30,01,89,82
15-07-2015,85356,54960,26359,23443,23765,08218,12048,48648,20879,65463,8363,0372,5366,8197,2455,1794,9527,7903,2796,1358,128,420,837,86,78,46,21
16-07-2015,95814,06075,48738,49702,13817,22074,64634,84225,97314,71212,0463,3267,2686,1671,1495,4008,0904,6550,2337,7707,452,580,910,76,25,94,97
17-07-2015,46722,27339,80138,09009,29624,97966,92057,01431,67881,02179,8795,8387,6403,9711,9107,0952,4120,5549,5121,9589,198,322,767,05,25,94,60
18-07-2015,25540,57649,53855,69759,32198,55427,56507,25821,34482,98843,6958,0140,0219,5503,0153,1248,2059,4889,9471,5239,419,773,360,20,54,73,09
19-07-2015,94703,71940,99052,55009,00576,13885,38346,16123,21306,46297,6445,8449,8019,4971,2646,2937,0073,1285,1371,3630,315,691,177,92,32,37,35
20-07-2015,63820,53721,43353,57943,21088,79053,17694,51866,69862,16997,7397,9445,1053,9789,5847,9049,8399,7356,5717,4805,326,654,149,30,00,74,47
21-07-2015,52414,33002,97099,24700,08237,71498,58340,79156,60872,55249,0604,4566,7892,6323,6873,0299,5875,3849,6891,6732,926,669,610,36,23,67,68
22-07-2015,17590,76429,34603,79952,14655,13562,54988,94183,71687,97015,6682,2384,8983,3281,8105,4880,3274,0796,2549,9479,576,993,023,07,67,46,59
23-07-2015,98120,04341,55008,47045,24582,45614,84114,31308,06036,99569,0569,3115,0580,8416,6471,7123,6445,7858,1947,9533,312,533,218,88,49,10,45
24-07-2015,95488,74161,14661,03098,26072,90835,11219,43567,13626,15566,4542,7454,6156,0229,5482,7179,9061,1748,2891,6859,983,924,951,43,80,26,82
25-07-2015,15890,46405,04288,20990,16738,48100,85561,13859,78708,79375,8996,2542,9415,7543,9356,8421,7217,6124,6436,2047,226,073,867,37,63,21,94
26-07-2015,79675,99417,43310,49400,75569,38265,41051,32931,49150,55399,1512,0194,4101,5803,1763,3356,6634,8942,4290,9876,080,097,482,20,38,52,93
27-07-2015,14709,03992,70056,26992,37741,56901,90369,05842,50770,80208,9173,2569,1344,9037,0633,6829,5090,8181,2229,3709,870,834,730,15,10,65,00
28-07-2015,75879,55406,17571,35843,02555,51645,08031,14045,34385,18583,3525,1077,1773,3406,4471,6269,7602,1145,8303,7078,405,077,479,95,75,30,19
29-07-2015,07059,84910,87332,81845,02466,61641,49338,08763,29065,06285,9904,6262,3896,9656,7978,7637,4623,5584,1976,3363,432,427,104,64,72,42,90
30-07-2015,27896,92741,53794,63098,22832,29761,96400,16518,87719,89423,0864,0166,3363,3875,6523,7653,8513,3325,3592,1655,496,283,593,05,19,37,55
31-07-2015,21574,80920,08190,36403,43572,97363,24881,79981,41773,67918,8326,4580,7413,9735,6310,1597,0243,5969,0166,9251,658,694,162,13,12,50,45
01-08-2015,66443,57352,83079,81188,06672,58371,02495,36988,92642,35832,7471,7265,8805,4839,1367,7010,3398,5443,5086,6004,357,590,230,06,38,26,81
02-08-2015,15650,29794,23943,44768,64514,59188,56781,04244,23135,26914,9360,2061,0995,4613,9573,5598,7519,7303,4492,0144,142,401,284,58,04,85,76
03-08-2015,60895,74040,18924,16271,68175,02702,23864,57022,26753,01313,7649,2804,6627,0650,6067,0129,0007,9766,9699,8235,086,998,979,00,91,12,23
04-08-2015,63108,40261,30719,14767,78725,68498,50605,48472,78150,79923,4480,5868,7082,3752,6335,9505,4677,6288,6190,9406,547,791,798,25,71,33,60
05-08-2015,54930,67349,29627,71973,95281,70632,44695,92124,17800,94575,5079,1122,2355,5559,6615,5093,5877,0868,9802,8603,924,333,977,44,69,47,61
06-08-2015,68373,53724,70843,21067,00587,11901,64388,75357,82197,52712,5089,0622,7226,1467,0864,4666,8917,8611,2473,9393,031,900,442,12,56,78,72
07-08-2015,61782,32014,10688,02565,67990,19514,44020,41632,36940,97200,5143,5329,4069,5411,5217,8813,9349,3255,0978,0237,860,053,410,63,79,77,12
08-08-2015,21531,34164,97501,12733,61525,84063,16386,83883,04427,93298,6429,8675,4181,6301,2907,8898,0599,5477,6461,9911,186,883,620,24,61,23,46
09-08-2015,57536,86879,40333,19025,25515,78126,22823,69386,88693,27224,6400,5826,9238,3807,2186,7305,6214,3010,4452,1804,489,082,970,35,08,96,78
10-08-2015,04976,65588,74642,07571,68521,80767,51665,92997,27515,92407,7563,5579,1017,2035,3111,9490,8138,3711,1047,7748,672,238,900,23,79,53,95
11-08-2015,64908,34970,74143,03617,62544,16254,17878,68966,70293,49612,7839,7784,6035,0805,0908,3402,7379,8248,6586,3105,322,673,549,00,57,22,86
12-08-2015,80505,26345,82888,98736,81683,92222,59349,68809,53082,61286,9046,2308,6326,6376,7971,6247,7448,3867,3146,7875,210,788,353,09,73,59,11
13-08-2015,15389,03805,99476,32578,51506,59367,07779,28785,79225,29157,4846,5423,9464,0804,4668,2380,6275,9416,1508,7545,972,330,050,90,00,56,12
14-08-2015,21836,16853,83595,26931,04449,59651,80498,96181,82168,57119,8907,7237,3013,2677,4551,4972,1120,4203,9710,7801,330,161,549,92,72,32,84
15-08-2015,58421,73983,39952,12684,02993,78013,67819,55165,65703,33444,3057,3015,5543,7574,3989,5849,0326,5028,5522,2695,515,810,731,51,92,70,90
16-08-2015,26736,85665,65921,75737,69117,57739,46458,79486,45195,65490,0481,3194,3413,5757,0649,7745,3447,3348,9001,3234,182,655,214,48,28,30,56
17-08-2015,68631,26344,60471,57597,57852,50684,65613,53840,58044,24609,4345,6146,4076,5015,8264,0017,3973,3638,7327,4482,863,485,571,12,84,07,53
18-08-2015,65322,85321,88701,99301,78403,75684,58785,65809,72777,74742,2555,9446,6846,8906,1030,9865,0805,9616,3148,5235,266,850,300,49,86,22,41
19-08-2015,16718,42876,47140,19254,08084,49308,94735,89020,56819,18114,5820,9594,4754,9780,4682,5845,5071,1855,5010,5932,572,531,206,70,60,27,75
20-08-2015,83013,24283,69066,29572,48154,27024,25410,07162,57196,03958,3063,8578,4397,7223,6290,3117,3520,7958,3635,8916,854,824,344,96,54,79,92
21-08-2015,20073,61859,56292,87742,80915,01589,33461,95786,67615,55320,0541,6134,1431,2982,2379,7471,8556,2260,3043,0338,990,474,584,29,09,06,18
22-08-2015,43249,17814,68847,54644,31048,35800,42158,32288,57800,42680,8406,7587,0228,0577,3267,8662,3181,5775,9629,6374,887,505,568,96,20,79,16
23-08-2015,52880,60538,21668,79047,08453,00388,75658,43938,38520,86381,5825,2418,5434,4714,1225,6661,9590,1635,0313,0544,300,882,540,78,84,39,48
24-08-2015,34970,79961,85583,75718,00871,85416,66838,53829,57988,84632,6890,6560,4650,6774,9340,9104,0879,1267,1437,6315,741,336,962,70,04,16,96
25-08-2015,50519,95052,42208,46796,63153,63233,44919,09904,86351,56123,6039,6591,7356,5126,3255,5535,3423,7279,7740,9741,240,767,039,88,65,97,75
26-08-2015,83301,72703,10442,98507,95762,49149,63846,92305,32984,27087,1271,4320,3278,3782,0183,1562,6562,8309,4307,6353,671,322,922,40,64,74,45
27-08-2015,28658,45803,02810,91157,83843,08050,52053,31933,04977,48024,9788,6192,9237,5028,8609,4004,4140,3533,9835,3822,499,074,545,36,12,53,61
28-08-2015,57912,41545,85287,14668,31207,40719,63733,57717,29822,91707,2893,5293,1549,4658,2398,3089,3188,9350,4547,9932,350,712,504,13,69,05,56
29-08-2015,88290,37054,52777,80325,53175,96749,59076,83930,78981,10276,2791,7499,3440,8095,1770,0890,0726,7072,7940,2885,507,051,642,42,24,62,44
30-08-2015,50436,25480,16815,85739,94238,38991,32699,39766,97930,50116,9256,6362,0043,5124,2750,5989,7329,9521,8411,2526,650,689,075,32,39,18,43
31-08-2015,92122,12315,97925,79699,88797,68861,05508,87818,54253,06902,0654,7505,5748,8459,5803,6931,0053,5991,8408,7019,943,081,788,44,61,91,60
01-09-2015,10689,00124,34367,93837,82747,99947,49329,18994,10648,93257,0624,2765,7338,8824,0528,7962,8216,5479,9944,7745,675,379,128,78,75,22,84
02-09-2015,55897,88270,43509,32467,97916,23854,80511,74775,92434,46931,4247,4031,9545,0493,6738,9501,9497,6160,9634,4464,189,316,221,31,53,86,82
03-09-2015,86669,65120,81276,82453,22008,66851,37236,49202,43055,82756,1443,2640,7631,7635,9489,5451,5396,2282,4333,6973,135,783,176,19,76,90,57
04-09-2015,99001,77284,74442,00326,65053,68997,03903,64363,20065,95449,5939,7669,2908,6385,2860,9297,4382,1159,2084,4530,240,348,439,75,64,65,13
05-09-2015,40389,14033,30889,27137,16610,32100,19083,42054,97584,60678,7353,1586,6008,3777,5671,9545,5730,1227,3430,8880,025,366,400,85,16,59,07
06-09-2015,34803,78541,32228,20172,25851,26674,22437,64404,88316,94109,4412,0885,8374,3510,0443,8119,2938,4500,9957,5759,249,058,131,48,08,46,86
07-09-2015,20180,38796,22250,11388,27625,79431,46236,92817,47904,17050,8973,2372,8146,9038,5200,3241,4814,0064,8608,3990,938,912,630,40,93,35,72
08-09-2015,47743,33514,57338,32625,95321,49546,44394,18063,10024,76322,7465,7026,2970,8323,1464,4612,1395,9225,9901,4706,390,440,805,63,02,68,12
09-09-2015,81894,31992,24502,61950,58949,74906,98174,24736,15982,72115,1827,5242,2621,8120,8755,4369,4020,6171,1333,1152,173,748,716,42,90,85,92
10-09-2015,60043,94053,52115,88914,06520,11487,98565,33186,04832,68840,9366,4978,8429,2968,9495,5577,9583,8106,9369,5127,463,866,730,47,07,40,89
11-09-2015,39208,24050,77529,01481,80251,38296,09636,42910,10161,10350,4557,4465,8376,2189,7807,0874,5000,5573,2625,6820,954,225,890,19,34,09,17
12-09-2015,72771,52879,24901,52102,18378,17104,70698,30673,54358,51210,9386,9816,1482,9771,4238,6875,1857,9742,7618,9483,447,247,755,20,75,80,17
13-09-2015,87653,83209,61042,79055,82902,51862,94590,98187,29812,84089,8080,8415,6397,6198,4397,1186,6678,8087,2087,4345,631,288,918,64,89,31,62
14-09-2015,73292,95137,37804,74865,66101,03370,88446,50374,48266,71507,2038,3561,9572,5114,5143,7535,7707,5589,5470,2687,194,685,019,46,31,88,36
15-09-2015,36312,10529,24475,88065,32087,40997,97108,58537,55610,34199,7448,1064,2504,7014,2232,2836,0550,6683,2179,7527,871,831,164,31,71,38,23
16-09-2015,58642,52526,66216,79056,37020,28878,74521,11054,28612,14466,3718,9109,9042,1876,8707,2300,1334,6133,6986,0701,883,238,382,89,80,59,44
17-09-2015,80834,78135,68116,87556,79267,86283,47203,43322,61243,05408,8533,8405,2998,8704,9384,8319,6129,1688,6983,2896,082,919,609,70,75,62,73
18-09-2015,63514,18512,08191,45716,90549,58553,39412,69417,19973,30496,8878,9239,2087,9566,6917,9407,1763,9685,4694,2751,097,083,626,19,71,44,14
19-09-2015,26997,15824,45619,18505,21879,27943,59778,26721,67035,37108,5068,5243,0275,4377,8369,8575,3861,7014,6958,2540,331,092,723,92,45,79,57
20-09-2015,40031,48838,72757,31709,68456,74058,20805,87014,65634,57779,7415,2908,8339,1000,7621,6008,3659,5773,8696,9931,121,969,886,96,17,87,93
21-09-2015,08304,45255,39817,58289,92124,04604,76670,28272,08550,70526,9681,6398,9863,8447,8155,1053,6274,3926,8348,2327,789,305,115,55,21,22,17
22-09-2015,84120,18499,89438,74657,74832,13500,93887,62851,36063,20044,8610,4393,0599,6802,5559,3377,8536,4035,0219,4912,945,805,555,28,02,61,55
23-09-2015,20433,84979,69411,07587,55059,01772,92325,85292,46623,17302,5982,6356,6652,1785,3710,3464,1364,4770,1573,4859,700,710,605,98,33,13,36
24-09-2015,52117,18648,76571,24864,69291,14810,72691,95164,82941,75950,3238,0575,3599,7325,3735,7277,7414,7248,3571,5387,296,980,852,12,34,46,67
25-09-2015,67847,63809,57040,98326,59233,69403,46447,79604,85580,71721,3415,7169,5172,6641,3262,8127,4882,1086,3733,5031,538,647,843,01,45,64,81
26-09-2015,92987,72564,10231,18102,68470,71088,49413,82851,93522,65409,3050,1710,7420,9513,0208,6727,1149,8854,9547,1113,500,121,269,16,56,55,68
27-09-2015,49047,88225,46646,42827,58183,92886,18322,60651,72189,73634,3060,6234,0255,9305,5454,1358,4763,5654,3111,9667,498,233,308,96,12,21,44
28-09-2015,97561,58401,14334,90039,64355,51283,49944,19187,35768,91817,1937,9993,3357,3253,8269,7048,1158,2008,6786,2241,304,295,936,50,39,83,17
29-09-2015,94489,97046,90276,21851,38764,69216,24593,95686,00055,84360,9611,4265,5833,6373,9939,8932,0189,6844,9069,2704,200,765,261,06,09,89,92
30-09-2015,77432,44453,67315,87072,63844,65664,62657,82826,86936,26169,7620,8135,3953,8219,7945,5910,6214,7675,0829,5426,780,616,237,40,71,15,04
01-10-2015,71290,25927,25204,97964,99901,42346,14595,51119,30347,53427,3707,6537,9235,7499,6384,6107,0006,3111,1171,3019,987,644,434,78,49,79,59
02-10-2015,54201,09404,67280,92111,11389,75819,02787,07361,84783,40966,5031,0390,6203,9360,8929,5349,7761,3072,0402,6191,681,523,295,46,38,78,98
03-10-2015,23506,98807,26209,78290,70104,67652,06696,28261,51912,11719,9720,7235,6191,1591,0079,9711,9933,3654,5783,7691,938,569,942,44,45,82,31
04-10-2015,80339,30120,24188,60828,83640,47695,37992,43334,65092,11045,3922,4922,3226,4755,6425,0392,7736,0401,2433,4201,190,283,208,90,87,10,42
05-10-2015,75734,90638,42277,62269,77341,82200,82910,61273,07857,18682,8493,1152,4285,2519,0260,8862,3566,8684,9229,7133,707,783,995,26,67,64,51
06-10-2015,89780,95300,98273,67232,93696,31978,94297,63591,55787,07736,4590,9215,8395,4451,1200,1562,2143,4595,9304,1316,969,212,127,88,94,49,66
07-10-2015,35208,34468,98961,63666,62380,91701,21617,76194,71546,84229,1452,4648,6657,6912,8199,5792,2822,4189,9596,0620,328,103,292,60,65,49,24
08-10-2015,44655,44642,34224,17720,16606,92522,96052,05980,64158,59366,2579,4019,3968,2968,3973,2922,8395,3543,8480,8152,711,836,776,85,97,09,90
09-10-2015,34881,96180,73972,67778,03791,80255,72763,32899,40807,32155,0169,1452,7056,8595,0695,7884,5213,6757,2606,6747,992,664,221,86,27,73,99
10-10-2015,17590,16456,53368,59104,26965,18232,53020,05286,95170,55901,3476,8885,2122,7234,8230,5788,6985,9508,1481,2260,161,844,292,03,41,73,24
11-10-2015,18535,17310,33827,55762,13813,39612,17020,39496,49502,31547,7468,7232,8579,2513,0905,1112,2343,6338,2365,5648,836,602,441,67,15,64,45
12-10-2015,56873,67410,02504,39570,23276,86186,98159,10115,53187,38000,6320,1865,6305,8490,6319,9541,6910,5443,2086,6785,186,631,617,08,92,27,87
13-10-2015,73607,90246,60920,08137,75491,94295,48672,82140,23728,21466,9802,2797,1343,1846,7757,1952,1307,5473,0555,2865,005,866,542,66,79,17,84
14-10-2015,50685,74083,50046,19940,30643,48343,63381,63217,22030,92525,5733,9616,7330,6209,7728,2323,9305,5006,9941,2669,191,705,875,98,41,85,49
15-10-2015,89956,59105,68973,89496,13440,62891,36691,06505,71723,98952,9699,0196,4309,3606,7834,8172,0045,3659,7401,3360,333,719,458,42,58,82,93
16-10-2015,19413,42576,27030,91156,97127,89150,44765,32629,55110,14759,1452,7200,0160,0364,2212,8108,5354,7283,3888,6220,281,787,848,24,25,57,27
17-10-2015,78016,43252,12259,44814,64047,53549,80675,92817,46095,25879,8893,8218,2850,5855,5905,8670,2255,3659,4058,9464,172,613,994,82,16,10,53
18-10-2015,60472,01700,08698,00471,65104,82806,42469,26728,43245,66589,2488,0104,6676,9977,5355,8400,1441,6752,5833,5424,681,572,924,71,89,23,29
19-10-2015,83245,42391,93101,30765,36359,55342,29847,50356,62738,40337,4493,8081,1650,8521,1491,1458,4450,4755,6478,8632,597,526,799,69,16,13,10
20-10-2015,44745,46586,95291,71852,87857,79067,64392,63132,04357,83384,2904,8377,6306,6263,0999,8400,9475,3068,8642,9805,262,146,548,14,82,88,13
21-10-2015,93930,62993,97741,34262,54678,95316,17148,75892,60610,48671,5633,1841,6575,2891,8633,0915,2803,3079,4859,1916,462,926,444,88,61,57,12
22-10-2015,61669,23275,92212,84817,07161,92880,96550,72253,98338,51904,5522,7925,3010,5812,9185,3067,5648,4196,6436,3563,905,464,572,38,22,29,18
23-10-2015,62259,83542,60640,53049,65632,04116,65624,63584,97059,82792,6853,9011,0514,2250,7912,1230,5596,6329,8839,7843,582,976,978,56,13,88,54
24-10-2015,21494,06380,26701,34615,26160,14566,34597,33150,15269,34320,4659,5479,1525,2129,0074,6610,1621,1249,1369,9492,933,728,875,23,27,22,32
25-10-2015,76970,05949,14183,06896,67463,55733,50118,89868,29960,41110,8845,1334,8968,3827,5576,6342,4189,8726,5227,2910,774,155,116,87,18,32,45
26-10-2015,16894,36124,26067,97876,96462,59574,03905,69270,09539,92853,8052,7929,3024,8554,6565,6755,4445,6179,2067,2660,149,435,488,92,01,52,39
27-10-2015,72228,31295,39098,30509,40173,52640,71415,78379,72066,13407,3655,8089,9671,8959,3375,0969,0060,3253,3938,2116,733,437,593,73,64,26,42
28-10-2015,76946,15410,27035,38084,88871,39706,73918,60767,76176,90305,5581,9968,0675,2093,8707,1175,9288,8926,0816,7067,055,481,300,90,08,68,20
29-10-2015,52515,78860,95624,35636,28929,40428,30755,97370,63137,15484,3079,3399,7736,7485,3540,7691,1576,0919,4777,4847,163,037,372,36,71,70,05
30-10-2015,37538,52092,37296,20630,11622,95803,78459,79494,20988,32994,9571,8155,2433,7849,6497,1777,5874,2388,4562,1653,086,303,437,59,39,49,56
31-10-2015,08048,03354,27598,96590,17610,94972,95301,95004,95824,29643,8129,4107,0467,1354,6360,5876,8511,0961,1370,5711,902,785,262,76,74,12,54
01-11-2015,93476,59829,51651,27795,16787,31463,38150,65446,58619,32685,3232,9262,0062,9585,9322,9094,7580,1882,0019,8943,532,591,705,13,00,45,42
02-11-2015,52970,98829,46833,56042,06892,11739,81498,71617,39160,41536,7907,1283,8267,2532,1931,7876,2598,1514,5603,0769,629,561,118,22,65,73,06
03-11-2015,39435,67808,66606,84425,24926,34868,93301,41142,79925,93695,9867,5977,0173,4459,7990,4449,4396,5040,3059,6322,381,091,919,71,29,87,60
04-11-2015,26978,52617,39338,20066,28985,49684,10361,79600,06104,37753,0531,8977,2843,2265,3078,9533,6369,3884,7139,8741,364,788,443,92,93,02,95
05-11-2015,73424,20191,85005,99965,20235,04509,25880,59791,55133,26571,3493,3610,5358,7523,1171,8889,8743,1013,7490,3765,464,737,585,34,18,11,08
06-11-2015,30628,66359,07056,16954,03169,11240,96767,68969,23489,96361,3686,0396,8964,2524,6692,3309,8150,1466,9278,2980,564,986,054,44,22,40,51
